Protein_Group	Genes	SAX_42001_B_vs_RAW_42001_B_logFC	SAX_42001_B_vs_RAW_42001_B_pval	Removed?	Contaminant?
P30153	PPP2R1A	4.79986022236345	2.97000696693708e-06	No	No
P30273	FCER1G	3.62845674244024	1.86361425305449e-10	No	No
P30405	PPIF	6.50017442556337	2.0488663790976497e-18	No	No
P30511	HLA-F	5.72988143570748	2.33768046987341e-17	No	No
P30519	HMOX2	5.04073801628607	1.83626110256357e-15	No	No
P30520	ADSS2	4.89863935893104	1.24264825578876e-12	No	No
P30530	AXL	4.34747086984354	1.1244439419702301e-09	No	No
P30536	TSPO	3.97394904549906	1.34311132633899e-10	No	No
P30566	ADSL	4.30532613247061	4.50862805998067e-10	No	No
P30622	CLIP1	5.97458054038155	4.1752404283673e-17	No	No
P30626	SRI	3.03023797378685	2.75014969989696e-06	No	No
P30679	GNA15	3.68214339222033	3.01040880144331e-06	No	No
P30740	SERPINB1	3.28813303153822	6.02766007407636e-08	No	No
P30825	SLC7A1	3.17387478041593	1.50330731317334e-08	No	No
P30837	ALDH1B1	6.2484692487305	5.31787433550507e-19	No	No
P30990	NTS	6.39753859974469	1.93287907085883e-17	No	No
P31040	SDHA	6.97514854291073	6.06214766899808e-22	No	No
P31150	GDI1	3.43134254832515	1.0618539263548e-08	No	No
P31321	PRKAR1B	5.15931544643344	8.08856743535982e-17	No	No
P31323	PRKAR2B	5.78166007430026	7.48896105602885e-18	No	No
P31431	SDC4	6.76494254646066	9.05281429340251e-16	No	No
P31641	SLC6A6	7.07598976256621	5.97844477213976e-24	No	No
P31645	SLC6A4	7.24000106750515	7.79024130678935e-22	No	No
P31689	DNAJA1	9.40191252781618	1.3891422496419801e-21	No	No
P31749	AKT1	7.74880978734147	1.1999894923459699e-18	No	No
P31751	AKT2	5.68004268443279	1.82458026188572e-11	No	No
P31930	UQCRC1	5.83598738472349	2.41404508037384e-17	No	No
P31937	HIBADH	8.81400794796626	2.44158483707251e-21	No	No
P31939	ATIC	3.04790597456495	0.0057034018696165	No	No
P31942	HNRNPH3	3.44753741382974	0.0030148727993924	No	No
P31946	YWHAB	4.66661645100504	5.39014548329067e-10	No	No
P32004	L1CAM	3.18285683990643	1.94917180843683e-05	No	No
P32019	INPP5B	5.15815798105507	1.24397893060148e-11	No	No
P32121	ARRB2	3.57524221346186	2.51035600101441e-10	No	No
P32321	DCTD	5.94379683821941	9.745459347318659e-18	No	No
P33121	ACSL1	6.24340522418334	2.4773372901079e-12	No	No
P33176	KIF5B	6.69357301610494	2.37449708166023e-16	No	No
P33240	CSTF2	9.30412126033683	2.0964369067942101e-10	No	No
P33241	LSP1	4.56349968967415	3.02004692731467e-15	No	No
P33316	DUT	4.85832801260658	2.71243968979532e-07	No	No
P33527	ABCC1	8.15240476170909	1.2138808733395e-18	No	No
P33897	ABCD1	5.53743115088306	7.16903056014215e-15	No	No
P34810	CD68	3.24687235815822	9.740720398146859e-11	No	No
P34896	SHMT1	5.94030201256632	9.08303779108699e-14	No	No
P34897	SHMT2	6.15710643053413	8.576394376355689e-12	No	No
P34913	EPHX2	5.90797581618336	1.72155843020413e-06	No	No
P34932	HSPA4	5.52867450369619	5.2846363969505e-11	No	No
P34947	GRK5	7.44662011801535	7.3919920042001205e-09	No	No
P34949	MPI	6.08686260768631	1.74903850367947e-10	No	No
P35052	GPC1	5.21588125534932	6.69435869131014e-11	No	No
P35221	CTNNA1	4.09941018358779	2.94089430298166e-08	No	No
P35222	CTNNB1	9.31957472108977	6.40490372934473e-05	No	No
P35232	PHB	5.19590217270329	3.2473420683408e-10	No	No
P35236	PTPN7	6.30544153763175	3.3647388218773498e-12	No	No
P35237	SERPINB6	3.93979571146952	9.37864741129783e-08	No	No
P35241	RDX	3.88226578810913	1.26790993451841e-05	No	No
P35244	RPA3	6.35909137832288	1.66254237205e-18	No	No
P35268	RPL22	3.60723364876888	7.69107488436359e-07	No	No
P35270	SPR	4.46071401911381	9.890051173453259e-11	No	No
P35442	THBS2	10.5666352594881	1.84407273881561e-30	No	No
P35443	THBS4	4.02513097047919	1.39442283167785e-10	No	No
P35555	FBN1	3.51373874720372	0.0005116958038814	No	No
P35568	IRS1	4.03593893508669	1.37555353965083e-06	No	No
P35573	AGL	5.78225994359198	1.09397583553644e-14	No	No
P35579	MYH9	4.59986403997445	1.7623325826505102e-09	No	No
P35580	MYH10	6.58158553197671	1.90465183364704e-17	No	No
P35606	COPB2	6.69194906598939	2.4828484175624e-21	No	No
P35609	ACTN2	4.75279379547012	1.6116105461813802e-09	No	No
P35611	ADD1	5.08048393278619	1.9758386941310298e-16	No	No
P35613	BSG	5.55396692677386	8.41785064863878e-10	No	No
P35626	GRK3	4.1267757510699	0.0041966212345664	No	No
P35658	NUP214	5.15622936517814	2.02964360914836e-05	No	No
P35813	PPM1A	6.07063356051792	2.3724455716436e-17	No	No
P35914	HMGCL	5.5427754028373	1.0646111612419801e-14	No	No
P35916	FLT4	4.72672928520891	4.5027430421334504e-14	No	No
P35998	PSMC2	6.8617322019203	1.4636870368394e-18	No	No
P36404	ARL2	6.40042294785773	1.239131206921e-19	No	No
P36507	MAP2K2	4.84745139371828	2.02530645528768e-06	No	No
P36542	ATP5F1C	5.4207820441334	2.65775282777171e-16	No	No
P36543	ATP6V1E1	5.76935689630195	1.48095257226154e-16	No	No
P36551	CPOX	7.2892138905087	2.3302602285250302e-20	No	No
P36578	RPL4	5.26248691257314	1.63489976461617e-07	No	No
P36776	LONP1	8.41421719890103	2.61622536401695e-16	No	No
P36873	PPP1CC	4.18369785598865	1.18526090668399e-12	No	No
P36915	GNL1	3.65473332166097	5.44020378496563e-08	No	No
P36957	DLST	5.64412126719797	7.737099809337281e-14	No	No
P36959	GMPR	4.48864574817968	6.99847179868147e-08	No	No
P36969	GPX4	5.61660143126868	1.4367530722968099e-11	No	No
P37235	HPCAL1	4.41875278486937	4.85523599357686e-16	No	No
P37837	TALDO1	2.90864973867532	6.69981574961544e-05	No	No
P37840	SNCA	5.21634141596621	8.91652332631458e-15	No	No
P38117	ETFB	5.67238125839754	1.30308430097378e-13	No	No
P38570	ITGAE	5.42610296365641	8.32518533356977e-17	No	No
P38571	LIPA	3.73712531829872	0.0036212767417367	No	No
P38606	ATP6V1A	4.3795725101736	1.07011258521699e-08	No	No
P38646	HSPA9	5.4457685694222	1.3503172578256701e-15	No	No
P38936	CDKN1A	3.86866137823487	1.82535800954309e-12	No	No
P39019	RPS19	3.40452473941108	0.0074516482756281	No	No
P39059	COL15A1	4.73343630085596	6.41144402260137e-07	No	No
P39656	DDOST	5.35800456264612	2.7192354760097797e-11	No	No
P39687	ANP32A	4.31108978219535	1.12108916413261e-05	No	No
P39880	CUX1	4.57874356920926	1.85625767972626e-10	No	No
P40197	GP5	4.52719998081303	9.56499958554351e-12	No	No
P40222	TXLNA	8.47600374643763	3.77142317715795e-14	No	No
P40227	CCT6A	4.18875302857668	6.77925149155758e-14	No	No
P40238	MPL	5.33313317450951	2.0029695604638897e-12	No	No
P40306	PSMB10	6.23025923193918	1.46630802314858e-14	No	No
P40616	ARL1	5.30149038859863	6.66236802797503e-12	No	No
P40763	STAT3	6.158176031491	5.454772088391799e-13	No	No
P40818	USP8	3.68709277813475	1.33097354608503e-08	No	No
P40855	PEX19	4.78327707698381	5.43431482964009e-09	No	No
P40926	MDH2	6.33923669266805	3.09751788656667e-08	No	No
P40939	HADHA	5.70296194623358	2.94664780856351e-13	No	No
P40967	PMEL	9.47187358634397	1.13913313363137e-28	No	No
P41091	EIF2S3	8.0221639896457	2.90536257535099e-11	No	No
P41214	EIF2D	2.94763077692094	3.9022583530820506e-09	No	No
P41226	UBA7	3.67711470570163	1.78319692387209e-05	No	No
P41227	NAA10	3.82647233519004	0.0005219721659461	No	No
P41236	PPP1R2	8.56844922893993	5.08482762477559e-27	No	No
P41240	CSK	4.61333985356395	5.9794897513751e-09	No	No
P41250	GARS1	5.62639491288111	6.37650925710322e-17	No	No
P41252	IARS1	7.897319828046	4.539099614819519e-16	No	No
P41743	PRKCI	5.4263767292165	8.0173992157748e-12	No	No
P42025	ACTR1B	9.06022513505578	2.0428555023242698e-29	No	No
P42126	ECI1	4.16749430935237	8.51140750421954e-06	No	No
P42166	TMPO	4.42131254174596	3.01739487983501e-06	No	No
P42224	STAT1	5.0814983651881	3.46743359348949e-13	No	No
P42226	STAT6	10.6090770716374	1.69232986848045e-22	No	No
P42229	STAT5A	9.16797588007011	1.0187470680409699e-11	No	No
P42331	ARHGAP25	8.45845284301569	7.28681390223762e-11	No	No
P42338	PIK3CB	6.54906004956025	5.83600931101145e-17	No	No
P42345	MTOR	10.3973870015577	7.78047686265032e-14	No	No
P42356	PI4KA	10.4844819869703	4.039881862762e-28	No	No
P42566	EPS15	6.32658457569897	4.58921816223774e-18	No	No
P42574	CASP3	3.31092494074717	1.43841123615252e-09	No	No
P42575	CASP2	3.62521205551124	0.0025925273953227	No	No
P42694	HELZ	5.41033786166739	3.41249951554505e-06	No	No
P42704	LRPPRC	6.41267611030335	7.58002552786839e-14	No	No
P42765	ACAA2	8.55917926204313	2.44743172742996e-16	No	No
P42768	WAS	5.84959767574431	1.73834125909076e-16	No	No
P42858	HTT	10.1279703074528	2.67574395351365e-25	No	No
P42892	ECE1	7.91434724409943	2.44630544437465e-23	No	No
P42898	MTHFR	6.51788316827422	1.80491354162989e-18	No	No
P43034	PAFAH1B1	3.59947498462964	4.82233607601773e-12	No	No
P43155	CRAT	8.09230301187676	4.04231815049809e-21	No	No
P43250	GRK6	6.4147662930893	1.5596741375965902e-14	No	No
P43304	GPD2	6.71938666545668	9.4103199598656e-18	No	No
P43307	SSR1	4.18251040086936	2.13514701766232e-11	No	No
P43405	SYK	4.49813559403529	5.49399756289299e-07	No	No
P43487	RANBP1	6.73154483398966	5.67951549335134e-15	No	No
P43490	NAMPT	4.1074565896901	1.00094288226073e-08	No	No
P43686	PSMC4	9.4834840610504	6.62445201230118e-13	No	No
P43897	TSFM	8.06861641277442	1.3940683763490998e-13	No	No
P45880	VDAC2	5.78142125339718	9.04562629969466e-15	No	No
P45954	ACADSB	7.59176999509985	3.5247643151514e-20	No	No
P45974	USP5	6.00357302153068	1.05414477918197e-18	No	No
P45985	MAP2K4	6.80034149342923	5.440002445557009e-11	No	No
P46019	PHKA2	6.65764276328865	3.0560292432170704e-15	No	No
P46060	RANGAP1	7.85617125564754	1.0433749084687301e-23	No	No
P46108	CRK	3.41129077853361	1.2926490567621e-05	No	No
P46109	CRKL	4.99061305342382	1.1439580677624e-11	No	No
P46199	MTIF2	5.25038478051738	3.45701999346644e-07	No	No
P46379	BAG6	5.79769139442782	3.10057474495265e-12	No	No
P46439	GSTM5	2.95423118824281	3.94102027633874e-09	No	No
P46459	NSF	4.05684573328688	3.14771654473952e-08	No	No
P46531	NOTCH1	4.25311774183696	2.36904317100416e-12	No	No
P46734	MAP2K3	8.4835990126086	7.920983705611741e-15	No	No
P46736	BRCC3	7.74258669669407	8.69419676284679e-13	No	No
P46781	RPS9	3.66682631169828	1.75730982131764e-06	No	No
P46782	RPS5	3.55509775354952	4.8798156100782e-05	No	No
P46783	RPS10	2.88176034836679	1.84862345560731e-06	No	No
P46821	MAP1B	6.32218702541956	2.63941412248251e-19	No	No
P46934	NEDD4	4.61394651247936	2.55892578342654e-13	No	No
P46939	UTRN	12.6986418773103	2.20245954129257e-22	No	No
P46940	IQGAP1	7.3599432031633	5.38532315827077e-17	No	No
P46976	GYG1	4.49524411130766	1.8322927499112701e-10	No	No
P46977	STT3A	5.68188678756962	6.313633912514361e-15	No	No
P47224	RABIF	5.68947453561114	1.24349560861833e-10	No	No
P47712	PLA2G4A	8.50834150686859	3.33147103837177e-19	No	No
P47755	CAPZA2	4.55254745916515	5.73100823241101e-14	No	No
P47756	CAPZB	3.68422964699024	1.26739190666956e-10	No	No
P47897	QARS1	6.61267068569454	3.0115615957288504e-09	No	No
P47900	P2RY1	3.98136258550378	7.89128978674278e-13	No	No
P47972	NPTX2	3.07683152949956	2.68260091614904e-09	No	No
P47985	UQCRFS1	5.32243153524919	2.53733690595028e-10	No	No
P48047	ATP5PO	5.25760813553599	3.51624993932187e-13	No	No
P48059	LIMS1	3.41829651748393	4.71379757460696e-07	No	No
P48147	PREP	3.3800274345929	0.0001205327828179	No	No
P48163	ME1	4.23805916150704	1.88162559654609e-05	No	No
P48357	LEPR	4.25122535675219	2.74109750144882e-07	No	No
P48426	PIP4K2A	4.20875054099897	4.57394759113862e-14	No	No
P48444	ARCN1	5.8812197676233	4.18274972607544e-16	No	No
P48449	LSS	7.19955598145381	2.2418238682448402e-14	No	No
P48507	GCLM	4.82032718757487	2.6690364097618005e-10	No	No
P48509	CD151	4.82785666015095	1.5191554353125901e-15	No	No
P48553	TRAPPC10	7.16665459470858	1.3583162476567099e-11	No	No
P48556	PSMD8	8.59600068215894	2.4249759089463803e-25	No	No
P48634	PRRC2A	7.23171390413319	3.4618972556133703e-15	No	No
P48643	CCT5	4.42648125889345	1.43413581017603e-13	No	No
P48651	PTDSS1	5.93183285567143	7.898994328375171e-21	No	No
P48735	IDH2	5.13508294314639	5.9162998150403e-08	No	No
P48736	PIK3CG	7.35402867234939	3.9711100198479e-19	No	No
P48739	PITPNB	4.38336791255549	4.55200162284475e-08	No	No
P48740	MASP1	4.37928628221282	1.0268191650257e-15	No	No
P48960	ADGRE5	4.52029395765272	1.13738480568722e-05	No	No
P49006	MARCKSL1	3.88897123510869	4.27848460284761e-13	No	No
P49069	CAMLG	4.19357501862078	1.67575106544491e-07	No	No
P49137	MAPKAPK2	8.54539486367201	1.40016367868608e-20	No	No
P49184	DNASE1L1	5.01568234622727	6.54087024875875e-13	No	No
P49189	ALDH9A1	5.28686754334592	3.23337494389323e-10	No	No
P49247	RPIA	9.22119936628007	7.05484821770388e-14	No	No
P49257	LMAN1	5.83434850018714	2.31132093634857e-16	No	No
P49321	NASP	4.18162598998157	4.8054100973534596e-11	No	No
P49327	FASN	5.56034940563394	7.81449438173113e-10	No	No
P49354	FNTA	7.01528494043836	2.11476375273843e-16	No	No
P49356	FNTB	6.2803997237232	9.56333343012642e-14	No	No
P49368	CCT3	4.82693325722902	3.80113081130222e-10	No	No
P49406	MRPL19	5.37301247483	1.43839023910195e-08	No	No
P49407	ARRB1	3.95363775614182	6.8276224209088e-09	No	No
P49411	TUFM	6.04083815530555	2.98541540665381e-14	No	No
P49419	ALDH7A1	6.25755178281214	1.47582644900272e-11	No	No
P49459	UBE2A	8.84553098558795	1.71779444800665e-29	No	No
P49588	AARS1	4.07036039697936	6.20527122603951e-08	No	No
P49589	CARS1	6.23161505393073	4.8370843365804e-15	No	No
P49590	HARS2	3.43682081695062	1.47264896191539e-05	No	No
P49591	SARS1	2.95928042470016	3.05189046176424e-06	No	No
P49593	PPM1F	6.756070090373	1.56411405456882e-13	No	No
P49619	DGKG	8.60221848617698	1.10533437851071e-23	No	No
P49641	MAN2A2	5.36140300580029	8.16767600930288e-10	No	No
P49662	CASP4	4.73984674553032	2.2476473261771402e-09	No	No
P49720	PSMB3	6.09353565653025	2.43417865063988e-16	No	No
P49721	PSMB2	5.50618508803509	8.57536299448664e-13	No	No
P49746	THBS3	9.07116668990246	7.52240771410726e-30	No	No
P49747	COMP	4.73991264309469	8.89577696969923e-16	No	No
P49748	ACADVL	5.6004193696698	5.574818840150229e-12	No	No
P49754	VPS41	7.93631618334084	3.30998075473872e-17	No	No
P49755	TMED10	5.50398794160082	2.32258688932908e-15	No	No
P49757	NUMB	6.49574593505558	8.52909264662172e-14	No	No
P49758	RGS6	6.16777884421092	6.533592719523639e-13	No	No
P49767	VEGFC	5.06710516557051	1.0047841339314399e-12	No	No
P49770	EIF2B2	6.53799394177703	8.36851225298212e-13	No	No
P49773	HINT1	7.56941633892565	4.06776677995038e-12	No	No
P49795	RGS19	7.16004542261333	2.7149349114249502e-17	No	No
P49810	PSEN2	3.95494235509818	3.33321746816345e-14	No	No
P49815	TSC2	9.59466911517235	1.6101437645373302e-15	No	No
P49821	NDUFV1	9.63383581312569	1.6758536927900301e-25	No	No
P49840	GSK3A	6.36968582669008	7.51136375014087e-07	No	No
P49841	GSK3B	5.77621200144465	7.395970242653459e-16	No	No
P49902	NT5C2	6.00164448101314	6.836635774866979e-11	No	No
P49914	MTHFS	3.91624830623465	3.6486398783697302e-09	No	No
P49915	GMPS	9.87057193206912	2.71626493618566e-09	No	No
P50148	GNAQ	4.84886730353103	1.1675428135205199e-11	No	No
P50213	IDH3A	8.43627360589962	4.12585884367401e-21	No	No
P50225	SULT1A1	7.48751960653283	5.9699386233399e-25	No	No
P50336	PPOX	8.30184276043395	5.27019594689225e-20	No	No
P50402	EMD	4.6519294554634	1.04368641351313e-12	No	No
P50416	CPT1A	5.4496253767842	1.1037508139566901e-15	No	No
P50440	GATM	8.34162957882523	1.4424660713229301e-25	No	No
P50453	SERPINB9	4.25364064731333	3.80051901822675e-09	No	No
P50454	SERPINH1	5.57162198733715	5.1746321572667896e-11	No	No
P50542	PEX5	6.58440557871599	8.25869398996057e-06	No	No
P50552	VASP	3.23406645943455	6.62878845674871e-07	No	No
P50570	DNM2	5.11013768526551	1.69157310979178e-14	No	No
P50579	METAP2	5.76711212292816	3.6858371595104e-12	No	No
P50583	NUDT2	2.96665027536311	8.71182886593059e-08	No	No
P50591	TNFSF10	5.53858844443405	2.4899592283833398e-11	No	No
P50851	LRBA	5.67640502401275	1.4848185231295002e-16	No	No
P50897	PPT1	5.83140898554183	1.53784520889053e-05	No	No
P50990	CCT8	4.22465804953795	9.81957119406243e-08	No	No
P50991	CCT4	4.94858059290688	1.7184017411639e-10	No	No
P51114	FXR1	6.68012636243178	1.75747211574513e-13	No	No
P51116	FXR2	7.53017706469725	2.94017398409914e-14	No	No
P51148	RAB5C	4.84719060545071	2.37268437126786e-13	No	No
P51149	RAB7A	4.4106578741471	5.50623905029113e-10	No	No
P51151	RAB9A	4.82980774268284	1.0560587820969299e-11	No	No
P51153	RAB13	8.52768614879233	1.350779401435e-18	No	No
P51159	RAB27A	9.40510046474606	4.8498990012875996e-14	No	No
P51398	DAP3	8.82454247234912	8.394816630704721e-15	No	No
P51452	DUSP3	3.79455677326697	9.02736682258029e-07	No	No
P51553	IDH3G	7.05877149051818	9.574180671135161e-23	No	No
P51570	GALK1	6.5644841911484	1.10670673163516e-16	No	No
P51571	SSR4	9.61642169588779	1.8568523058620301e-19	No	No
P51572	BCAP31	4.30813805264778	4.74722420964434e-13	No	No
P51575	P2RX1	5.46695687478699	1.22351697620059e-14	No	No
P51580	TPMT	3.71757576457548	7.2300334126931005e-09	No	No
P51606	RENBP	4.40634294616355	9.34607329144617e-08	No	No
P51617	IRAK1	3.26817824859417	5.77552885669508e-05	No	No
P51648	ALDH3A2	5.79835794920228	6.51443926508331e-15	No	No
P51649	ALDH5A1	6.76386149172333	3.62853324395979e-19	No	No
P51659	HSD17B4	4.93827655310475	1.64366155221632e-13	No	No
P51665	PSMD7	6.4128482019368	1.6397998552284902e-15	No	No
P51679	CCR4	8.12433681776563	2.21440404910576e-19	No	No
P51689	ARSD	5.32873491775874	2.1249445319566e-07	No	No
P51692	STAT5B	9.35451846719402	2.2587502644212903e-15	No	No
P51693	APLP1	7.75311046978609	1.16726769778621e-25	No	No
P51790	CLCN3	7.43214558254134	3.13999290087001e-11	No	No
P51793	CLCN4	6.11104911513058	2.85195586350371e-21	No	No
P51797	CLCN6	7.23360358592951	1.89990820005181e-24	No	No
P51798	CLCN7	4.78997076220855	8.2644435358342e-14	No	No
P51809	VAMP7	4.2627928104152	3.2230540277249003e-10	No	No
P51811	XK	3.18470253172182	8.24788316224509e-07	No	No
P51812	RPS6KA3	7.36621091884959	2.13720346557316e-13	No	No
P51858	HDGF	7.53573556301968	2.77431760721726e-21	No	No
P51884	LUM	3.88981456768831	9.35233239861327e-14	No	No
P51888	PRELP	4.3941409841029	7.47941786397803e-12	No	No
P51911	CNN1	5.31750469572019	8.14757447649186e-05	No	No
P51970	NDUFA8	7.27421639848813	8.02795714156517e-20	No	No
P52294	KPNA1	7.36538988741439	4.985122886023589e-22	No	No
P52306	RAP1GDS1	4.63083013794455	2.86165563154674e-09	No	No
P52333	JAK3	5.77580556386866	1.38112033577094e-14	No	No
P52429	DGKE	4.12579174093467	3.6042545832664704e-14	No	No
P52564	MAP2K6	3.40327379350895	3.5702338333784905e-09	No	No
P52566	ARHGDIB	2.88971453675772	5.20832365103871e-05	No	No
P52594	AGFG1	4.35099816555102	5.86613697400757e-08	No	No
P52630	STAT2	6.14698011354808	1.42486016205151e-12	No	No
P52788	SMS	7.2128669006078	1.13563422711492e-16	No	No
P52815	MRPL12	7.56480705308081	2.6647310755633803e-10	No	No
P52848	NDST1	6.91362159020076	1.0223940785703001e-15	No	No
P52888	THOP1	2.94967739905333	0.0002343604352353	No	No
P52907	CAPZA1	4.55622872194538	1.8003213891163899e-13	No	No
P53004	BLVRA	3.98214173875387	3.5013635845956e-06	No	No
P53007	SLC25A1	3.89932059499109	0.0002856705207925	No	No
P53041	PPP5C	6.21571178173115	1.23347677827129e-15	No	No
P53367	ARFIP1	7.05322578475185	1.6017998520767301e-09	No	No
P53384	NUBP1	4.63849483412229	1.7305617942591598e-11	No	No
P53396	ACLY	4.73466369611295	2.76422141308714e-08	No	No
P53582	METAP1	6.88635621628713	3.8829306383870803e-19	No	No
P53597	SUCLG1	8.23151083357301	1.78962806931641e-18	No	No
P53602	MVD	10.1376008112012	4.84136737464422e-28	No	No
P53611	RABGGTB	7.13343868925543	9.85817745876755e-22	No	No
P53618	COPB1	5.37201002982157	2.4631011216259803e-15	No	No
P53621	COPA	4.68015086172655	8.86690467232347e-08	No	No
P53634	CTSC	4.1653091442722	1.78866505812385e-09	No	No
P53667	LIMK1	3.81385926836128	9.56064079234818e-13	No	No
P53680	AP2S1	8.9143632081858	1.48240631993857e-23	No	No
P53701	HCCS	3.95076978183148	3.23300378159521e-10	No	No
P53814	SMTN	6.1608569863935	2.2290971757794202e-15	No	No
P53990	IST1	4.52333558972993	1.13889268036774e-10	No	No
P53992	SEC24C	5.67302089398036	1.95582871622597e-12	No	No
P54098	POLG	3.76428703107908	8.43510872750454e-05	No	No
P54105	CLNS1A	5.56662255467699	6.54154659862115e-13	No	No
P54136	RARS1	8.67636452713311	5.833549054838341e-15	No	No
P54252	ATXN3	2.94520759667508	0.0010988944206373	No	No
P54578	USP14	3.27250795372639	1.59887968888481e-06	No	No
P54619	PRKAG1	4.66796800736107	5.21570643572419e-08	No	No
P54652	HSPA2	3.25873888636212	3.55014291360379e-05	No	No
P54687	BCAT1	5.42487187633114	1.48104019217345e-10	No	No
P54709	ATP1B3	7.3827094726551	9.48219332048884e-18	No	No
P54725	RAD23A	8.68558954209828	1.7710027670728e-24	No	No
P54727	RAD23B	4.55543412349662	8.279183977278981e-09	No	No
P54819	AK2	4.34714716372371	1.14652974025941e-09	No	No
P54852	EMP3	6.26707572550451	8.25515557821298e-18	No	No
P54886	ALDH18A1	7.71555995243964	1.1846471807476998e-12	No	No
P54920	NAPA	4.46043700785038	1.11715441870657e-11	No	No
P54922	ADPRH	4.20651141702054	2.80696786898214e-11	No	No
P55001	MFAP2	4.85166121453491	6.622782141944091e-14	No	No
P55010	EIF5	9.79971744993316	1.05256442019084e-27	No	No
P55011	SLC12A2	5.41462193616348	6.46678837275054e-10	No	No
P55036	PSMD4	7.95890157626109	5.40004397656704e-26	No	No
P55039	DRG2	5.72403894499262	3.4413842984811004e-10	No	No
P55060	CSE1L	4.32155907864336	4.7857959750840404e-09	No	No
P55072	VCP	5.48512123740707	8.978462419522449e-11	No	No
P55083	MFAP4	4.02828822763566	7.694991346167171e-09	No	No
P55084	HADHB	5.29872162079228	1.88323470727255e-14	No	No
P55160	NCKAP1L	5.26455541515084	4.062073861212631e-09	No	No
P55209	NAP1L1	5.40685771364172	1.3032207552339998e-13	No	No
P55210	CASP7	3.80173444467921	8.44853339380717e-09	No	No
P55211	CASP9	5.78890037928218	3.19073773407761e-10	No	No
P55212	CASP6	4.55520630859359	1.08561794100476e-13	No	No
P55263	ADK	4.81344718783623	2.2090356740266297e-12	No	No
P55268	LAMB2	3.03500473868588	1.04109998945733e-06	No	No
P55285	CDH6	5.00605542797108	2.16657564255603e-14	No	No
P55287	CDH11	5.02751390753469	1.0181263158552798e-11	No	No
P55291	CDH15	5.25104465338441	4.7126869536021e-10	No	No
P55327	TPD52	6.4899362668288	1.7247869052020797e-11	No	No
P55345	PRMT2	3.53323253193842	3.76389760000257e-10	No	No
P55735	SEC13	5.87103793649973	6.453867757373861e-19	No	No
P55786	NPEPPS	5.01064810311687	1.34672806718626e-06	No	No
P55809	OXCT1	6.31642530866022	3.25312834475009e-17	No	No
P55884	EIF3B	5.48887244363244	4.9179774093592e-16	No	No
P55957	BID	3.96818457429322	1.07021926110883e-05	No	No
P56134	ATP5MF	4.48366039240953	1.58386704118321e-12	No	No
P56181	NDUFV3	6.22782045918882	3.30821049203556e-06	No	No
P56192	MARS1	6.92319069894099	1.39015115955824e-10	No	No
P56199	ITGA1	7.70034343199808	0.000539131579638	No	No
P56202	CTSW	6.85308290242664	4.08843369695345e-15	No	No
P56377	AP1S2	8.24853290949775	1.53728690326046e-24	No	No
P56378	ATP5MJ	5.32108131792167	1.2989376440667801e-15	No	No
P56385	ATP5ME	5.35780584019165	3.6783412810337e-11	No	No
P56537	EIF6	5.01942207729475	1.6658184751860802e-14	No	No
P56556	NDUFA6	8.40902913582487	3.3865531975842204e-25	No	No
P56962	STX17	4.55907063599846	2.96232894738587e-12	No	No
P57075	UBASH3A	9.72159914049569	3.76577950113587e-23	No	No
P57103	SLC8A3	5.22235849311155	6.703020006374109e-13	No	No
P57105	SYNJ2BP	6.59057193388539	8.259746985757021e-19	No	No
P57678	GEMIN4	9.69849937628671	1.35422495514833e-08	No	No
P57729	RAB38	8.12258743182785	1.48185973789257e-22	No	No
P57737	CORO7	7.88829037331984	4.31811176496047e-15	No	No
P57764	GSDMD	6.70686686551059	1.93848906868214e-16	No	No
P57772	EEFSEC	6.0640076138225	3.36400179703781e-06	No	No
P58215	LOXL3	5.49049889282998	1.6921620242003898e-11	No	No
P59768	GNG2	3.04375571858386	2.96652536567166e-06	No	No
P59998	ARPC4	3.84477430004487	5.35400020959029e-12	No	No
P60059	SEC61G	6.10936937497887	3.6499023863186e-22	No	No
P60228	EIF3E	7.92085116696741	4.3300361028059605e-15	No	No
P60468	SEC61B	4.96032977509122	3.3831673719574694e-11	No	No
P60484	PTEN	6.9439108634636	5.95954190295319e-07	No	No
P60510	PPP4C	4.2937043704904	8.71621827745933e-14	No	No
P60520	GABARAPL2	4.50096324867916	3.5663648260773006e-10	No	No
P60660	MYL6	4.54959882430635	7.1796650788001504e-09	No	No
P60842	EIF4A1	4.03312571617392	8.25346125371757e-10	No	No
P60866	RPS20	6.53409617333256	5.6676833227840505e-14	No	No
P60891	PRPS1	6.58851734599355	6.86499550411835e-20	No	No
P60900	PSMA6	5.00839516441686	9.34269342003733e-18	No	No
P60953	CDC42	3.39069046244736	6.396012175536641e-09	No	No
P60981	DSTN	2.97628030208869	6.19289388054137e-07	No	No
P60985	KRTDAP	8.08330135499516	5.80636710407207e-12	No	No
P61006	RAB8A	3.62894982535708	1.09092018665052e-12	No	No
P61009	SPCS3	5.54338143665876	1.89872799567313e-09	No	No
P61018	RAB4B	7.633790008343	5.23880738808058e-16	No	No
P61019	RAB2A	5.96376892021129	1.4428995088337101e-21	No	No
P61020	RAB5B	7.27135941274187	1.3553106125933e-17	No	No
P61026	RAB10	5.13202497102396	3.57531817641052e-17	No	No
P61073	CXCR4	5.29829450392614	7.06124112278984e-14	No	No
