Protein_Group	Genes	TRM_day30_vs_MoMacs_day30_logFC	TRM_day30_vs_MoMacs_day30_pval	Removed?	Contaminant?
Q6NZR5	Skiv2l	-3.93195951768184	0.0012487638121624	No	No
Q6P1B1	Xpnpep1	-3.16671721640189	0.0069999000716238	No	No
Q6P2B1	Tnpo3	-3.57604758065753	6.4773925409715e-05	No	No
Q6P2K6	Ppp4r3a	-4.25632484005923	5.08945146116337e-05	No	No
Q6P4T2	Snrnp200	-3.18531115919523	0.0038806453790413	No	No
Q6P542	Abcf1	-4.32914302287579	0.0012672749886614	No	No
Q6P5D8	Smchd1	-5.18299632182229	1.53996847443403e-05	No	No
Q6P5F9	Xpo1	-2.06639667896768	0.0036945221390581	No	No
Q6P6M7	Sepsecs	-5.31480032555916	1.33568688433816e-06	No	No
Q6PD03	Ppp2r5a	-4.46548116079284	3.29662694829675e-05	No	No
Q6PDI5	Ecpas	-3.94246027324487	0.0088625208700857	No	No
Q6PDQ2	Chd4	-5.18458321779342	0.0001965987944228	No	No
Q6PE01	Snrnp40	-3.77045573337024	0.0063462254297503	No	No
Q6PEB6	Mob4	-6.09470129400438	3.4998313948414903e-09	No	No
Q6PF93	Pik3c3	-2.90737836786577	0.0012255709130944	No	No
Q6PFD9	Nup98	-3.24309369804977	0.0042919319255923	No	No
Q6PFR5	Tra2a	-2.73351372608683	0.0035712366885789	No	No
Q6PGC1	Dhx29	-2.88844414544324	0.0049943732652211	No	No
Q6PGF7	Exoc8	-4.85267984398193	0.0004765096865697	No	No
Q6PGG2	Gmip	-2.93544491859022	0.0073803807520762	No	No
Q6Q899	Ddx58	-4.25079750789456	0.0036874959298933	No	No
Q6WVG3	Kctd12	-2.50532129394514	0.0002891109063917	No	No
Q6ZQA0	Nbeal2	-6.90086011720827	1.86078293614891e-06	No	No
Q6ZQK5	Acap2	-3.39111704352184	0.0086909431323346	No	No
Q6ZWU9	Rps27	-2.92008611871447	0.0043920608469255	No	No
Q6ZWV3	Rpl10	-4.35424158118212	0.0014889055047917	No	No
Q6ZWY3	Rps27l	-3.56942617739242	0.0083541977163329	No	No
Q78JT3	Haao	-2.21213351843702	0.0045572569451922	No	No
Q793I8	Tifa	-5.10689614750813	4.6426635399924e-05	No	No
Q7TMK9	Syncrip	-3.36710209535972	0.0059880542168964	No	No
Q7TMY8	Huwe1	-3.86974068735403	0.0070045360225721	No	No
Q7TNL5	Ppp2r5d	-2.71119719320558	0.0013199414243587	No	No
Q7TPV4	Mybbp1a	-3.39876576538522	0.0060497939786878	No	No
Q7TSG2	Ctdp1	-2.54119888714686	0.0005097428241884	No	No
Q7TSH6	Scaf4	-2.35056712083303	0.0042871985020231	No	No
Q7TSI3	Ppp6r1	-3.58371859368044	0.0029958027845026	No	No
Q7TSS2	Ube2q1	-3.50825869996994	0.0031826976475098	No	No
Q80SU7	Gvin1	-4.26302854264346	1.72301115617993e-06	No	No
Q80SW1	Ahcyl1	-3.9858533367808	3.36874048931527e-05	No	No
Q80TM9	Nisch	-3.42738062707997	0.0004237050986529	No	No
Q80TY0	Fnbp1	-3.26118572527085	0.0099942726659773	No	No
Q80UW8	Polr2e	-4.54106724314874	5.16930217655386e-09	No	No
Q80W47	Wipi2	-7.26838833940224	1.5403845974241898e-12	No	No
Q80WQ2	Vac14	-2.09348989079866	0.0063446059165489	No	No
Q80X82	Sympk	-5.69844665670951	9.33738341829491e-07	No	No
Q80XU3	Nucks1	-2.19778697231106	0.0047047544794401	No	No
Q810B6	Ankfy1	-2.87396556634462	0.0002690550002257	No	No
Q8BFQ4	Wdr82	-3.2283889152073	0.0046214111975736	No	No
Q8BG94	Commd7	-3.60848321138015	2.46187343431904e-05	No	No
Q8BGD9	Eif4b	-2.86950692368693	0.0019362888277443	No	No
Q8BGQ7	Aars1	-3.71947522778626	0.0003476557449622	No	No
Q8BGW1	Fto	-3.35356671590028	0.0002996379777104	No	No
Q8BGZ4	Cdc23	-5.08740773868896	5.70755886472017e-07	No	No
Q8BH61	F13a1	-7.57854501651996	3.76709280170956e-10	No	No
Q8BH74	Nup107	-5.12298810030325	2.24565410654868e-05	No	No
Q8BHD7	Ptbp3	-3.21080105246574	0.005684971168476	No	No
Q8BHG1	Nrdc	-2.31632064879501	0.0067609903646468	No	No
Q8BHG2	Czib	-3.4297402285839	9.93507073204661e-05	No	No
Q8BHZ0	Cyria	-2.61872533332911	0.0051925352035461	No	No
Q8BIQ5	Cstf2	-5.48885951411284	4.61622259132312e-07	No	No
Q8BJ71	Nup93	-5.2718701271532	0.0002306470981576	No	No
Q8BJY1	Psmd5	-2.12353682086034	0.0015750400606939	No	No
Q8BK64	Ahsa1	-2.32238435730751	0.001114842485417	No	No
Q8BK67	Rcc2	-3.28518233357244	0.0039018809387805	No	No
Q8BKC5	Ipo5	-2.03243998896055	0.0017291551148445	No	No
Q8BKS9	Pum3	-6.65387153539731	8.58834870061344e-10	No	No
Q8BL66	Eea1	-4.83755456891159	0.007318556566829	No	No
Q8BL97	Srsf7	-3.36636440354529	0.0033602786409203	No	No
Q8BMA6	Srp68	-8.13581615536324	1.46770443062014e-07	No	No
Q8BMF4	Dlat	-4.15718297173153	4.20698734958641e-05	No	No
Q8BMG7	Rab3gap2	-6.50359419143992	1.5546227450154e-08	No	No
Q8BND5	Qsox1	-4.80201334497693	3.36088907404873e-06	No	No
Q8BP47	NARS1	-3.4951323244112	0.0072389492619783	No	No
Q8BPU7	Elmo1	-3.28667337999471	0.0001410511897202	No	No
Q8BQ30	Ppp1r18	-6.33852534410312	1.65579935182818e-08	No	No
Q8BQM4	Heatr3	-2.18055836611869	0.0014805791536782	No	No
Q8BTI8	Srrm2	-6.57165805211022	1.60754112705123e-06	No	No
Q8BTS3	Gbp9	-5.44184012820335	3.25874951163718e-06	No	No
Q8BTU1	Cfap20	-3.23724411238957	8.10084774083558e-05	No	No
Q8BU30	Iars1	-4.34710112793568	0.0018438629470427	No	No
Q8BUK6	Hook3	-5.1974398524709	4.03533514682339e-06	No	No
Q8BV49	Pyhin1	-6.31610837501471	3.85896711385347e-08	No	No
Q8BVY0	Rsl1d1	-3.96556796415808	0.0007276666293233	No	No
Q8BWG8	Arrb1	-4.43875065064778	0.0006232632446032	No	No
Q8BX70	Vps13c	-5.72807700834003	3.36952030009343e-06	No	No
Q8BYA0	Tbcd	-4.70705832649646	0.0053430309963592	No	No
Q8BYC6	Taok3	-6.52310203455109	1.9478918360203e-07	No	No
Q8BZY3	Ddx19b	-2.95769821114139	0.0020904795673327	No	No
Q8C079	Strip1	-4.5083492397655	3.16357284626485e-06	No	No
Q8C0L6	Paox	-3.52535910610287	4.36285132039437e-06	No	No
Q8C0P5	Coro2a	-4.19582401707986	0.0001496900936216	No	No
Q8C147	Dock8	-4.0826825391272	0.0015217362853703	No	No
Q8C3J5	Dock2	-3.61352938646565	0.004878016728917	No	No
Q8C570	Rae1	-5.44243494149312	7.65589383836985e-07	No	No
Q8C5L3	Cnot2	-2.8319163441381	2.85227876304962e-05	No	No
Q8C754	Vps52	-4.54585475261621	0.0002000224028453	No	No
Q8CBA2	Slfn5	-6.14371543898756	8.93308818480739e-10	No	No
Q8CCF0	Prpf31	-3.87303130439969	9.3177754310841e-05	No	No
Q8CCS6	Pabpn1	-3.01370614971998	0.0021287873077013	No	No
Q8CDM8	Fam160b1	-3.86544613756984	0.0013186438922208	No	No
Q8CEC6	Ppwd1	-3.72951658036216	0.0008791431474501	No	No
Q8CF89	Tab1	-2.36114913771234	0.0016056815818119	No	No
Q8CFB4	Gbp5	-5.93025670249151	3.0093631444849302e-09	No	No
Q8CFE4	Scyl2	-4.42445725788722	0.0006679612275776	No	No
Q8CFI7	Polr2b	-4.01649187198615	0.0023013343362711	No	No
Q8CG47	Smc4	-6.33712870267067	3.5773990336849e-05	No	No
Q8CG48	Smc2	-3.19267866004474	0.0019037197761137	No	No
Q8CG76	Akr7a2	-4.1864023684484	0.0049732446966834	No	No
Q8CGA0	Ppm1f	-5.03739902442004	5.8570520254149e-07	No	No
Q8CGE8	Ifi205a	-4.39563485149794	3.65080790384872e-05	No	No
Q8CGK3	Lonp1	-4.56013791157108	8.57304707589404e-06	No	No
Q8CGZ0	Cherp	-5.58236537418538	5.86241562435559e-06	No	No
Q8CH18	Ccar1	-3.71938412227254	3.62839840596708e-06	No	No
Q8CHC4	Synj1	-4.65294341238579	0.0002299023584177	No	No
Q8CHP8	Pgp	-3.01838658108109	0.0003859175038169	No	No
Q8CHW4	Eif2b5	-5.18607934785796	1.11654094218667e-07	No	No
Q8CHY3	Dym	-6.40569785742032	1.95668301042995e-07	No	No
Q8CI04	Cog3	-5.0557760761682	0.0033583302642744	No	No
Q8CI71	Vps50	-4.99589963101461	2.52933913542499e-07	No	No
Q8CI75	Dis3l2	-2.53731701710017	0.0064216374575997	No	No
Q8CIG8	Prmt5	-3.83273144946812	0.0064033325175362	No	No
Q8CIH5	Plcg2	-3.05911288173415	0.0010410509558882	No	No
Q8CIM8	Ints4	-4.21664399072134	6.41585428987208e-06	No	No
Q8JZM6	Tifab	-2.94271325519214	0.0006342246095831	No	No
Q8JZN5	Acad9	-3.54454346337697	0.0005902126590986	No	No
Q8K019	Bclaf1	-4.96804827285501	4.40540926626014e-05	No	No
Q8K124	Plekho2	-5.87804100478706	2.11248167743437e-10	No	No
Q8K1I7	Wipf1	-2.99875552359397	0.0008173586914262	No	No
Q8K1R7	Nek9	-6.31495715471454	8.65733786230962e-07	No	No
Q8K1X4	Nckap1l	-4.11144830616396	0.000785664943402	No	No
Q8K212	Pacs1	-6.78612191016962	7.580221845036249e-12	No	No
Q8K268	Abcf3	-3.36301070134081	0.0001706781581418	No	No
Q8K296	Mtmr3	-4.78851716725445	9.45501187283088e-08	No	No
Q8K2I1	Fntb	-4.86152828645181	9.40623040552236e-07	No	No
Q8K2L8	Trappc12	-2.34611091354188	0.0046703756518958	No	No
Q8K2V1	Ppp4r1	-5.42665809682589	7.34198425055242e-05	No	No
Q8K2V6	Ipo11	-3.03843427570461	0.0005703128612137	No	No
Q8K2Z2	Prpf39	-4.88834554121707	3.7684616595169e-05	No	No
Q8K337	Inpp5b	-3.93352940899759	0.000217908566091	No	No
Q8K352	Sash3	-2.29480710407269	0.0007952213793451	No	No
Q8K3C3	Lzic	-3.50591515586714	0.0020830399949228	No	No
Q8K3H0	Appl1	-3.37914915583198	0.0065369517231928	No	No
Q8K3W0	Babam2	-5.57385919406399	1.48448866828895e-06	No	No
Q8K426	Retnlg	-9.76863435439486	2.73722426324137e-16	No	No
Q8K4I3	Arhgef6	-3.45904715696915	0.0048342984161339	No	No
Q8K4Z3	Naxe	-3.21347364908342	0.0067462527733631	No	No
Q8K4Z5	Sf3a1	-3.97045848395118	0.0065933273972488	No	No
Q8R050	Gspt1	-3.05870276737444	0.0062104978857862	No	No
Q8R086	Suox	-2.00785727965914	0.0036248728046337	No	No
Q8R0A0	Gtf2f2	-2.40105259102264	0.0039629727977254	No	No
Q8R0F6	Ilkap	-4.10491362401697	0.0001216099667615	No	No
Q8R0H9	Gga1	-2.86050141527175	0.005786338660057	No	No
Q8R1Q8	Dync1li1	-3.05584741872165	0.002065326351719	No	No
Q8R2S8	Cd177	-5.92255916270733	1.58107829385519e-10	No	No
Q8R2U0	Seh1l	-5.62584329044909	1.87532040510497e-06	No	No
Q8R317	Ubqln1	-6.72697187391892	1.08404917405233e-10	No	No
Q8R326	Pspc1	-6.02810294172214	1.4925485846012e-07	No	No
Q8R3C0	Mcmbp	-4.07323023236532	4.31991931706177e-05	No	No
Q8R3P6	Ints14	-6.1498583197952	2.02176693903507e-07	No	No
Q8R4K2	Irak4	-3.93612308932926	0.0003585985869168	No	No
Q8R550	Sh3kbp1	-3.92306387350281	1.79312130282168e-05	No	No
Q8R574	Prpsap2	-2.96762691391424	0.0015593317419301	No	No
Q8R5A3	Apbb1ip	-3.55150642256763	7.05167076062485e-05	No	No
Q8R5F7	Ifih1	-3.97691764518168	0.0001351311038208	No	No
Q8R5L3	Vps39	-3.11771918775345	0.002380662417058	No	No
Q8VC03	Eml3	-4.22375284109968	0.0018684809876363	No	No
Q8VD65	Pik3r4	-5.92483349203117	3.87843311601383e-08	No	No
Q8VDJ3	Hdlbp	-4.27582684180191	0.0076345450720468	No	No
Q8VDL4	Adpgk	-4.94233776156959	1.72620553385072e-06	No	No
Q8VDM4	Psmd2	-3.80775154574675	0.0068954951183228	No	No
Q8VDP4	Ccar2	-6.06966002312989	4.86513658824875e-05	No	No
Q8VDQ1	Ptgr2	-7.76574209306245	0.0002173154586525	No	No
Q8VDW0	Ddx39a	-4.50489160957067	6.59875307895235e-05	No	No
Q8VE37	Rcc1	-6.71106872487799	8.75020757216412e-07	No	No
Q8VE47	Uba5	-3.63036603321684	0.0005216383979299	No	No
Q8VE70	Pdcd10	-2.33294170187252	0.0048146888941905	No	No
Q8VE97	Srsf4	-6.48916066967874	3.3045394285932e-07	No	No
Q8VEE0	Rpe	-3.71137560995658	0.0005868691003609	No	No
Q8VEE4	Rpa1	-3.64396536993828	0.0004922399895674	No	No
Q8VH51	Rbm39	-5.95720358151994	2.81966490476412e-05	No	No
Q8VHK9	Dhx36	-4.53040009246965	0.0002010830460791	No	No
Q8VHM5	Hnrnpr	-3.76276747587733	0.0077179210605802	No	No
Q8VHN8	Nudt16l1	-2.88831156139572	0.0076079597142936	No	No
Q8VI36	Pxn	-3.05820344047765	9.35416744277804e-05	No	No
Q8VI93	Oas3	-2.74782459923148	0.000871664059395	No	No
Q91V12	Acot7	-3.46150634544451	0.0016095066758366	No	No
Q91V92	Acly	-3.98773094260798	2.75930283079858e-06	No	No
Q91VH2	Snx9	-4.74195113679464	0.0001231085316414	No	No
Q91VR8	Brk1	-2.22123688798955	0.0060695929828424	No	No
Q91W86	Vps11	-4.36926852661264	0.0028419321776435	No	No
Q91W89	Man2c1	-4.53079854219079	0.0001320710138915	No	No
Q91WC0	Setd3	-2.62155317107786	0.0002689962200715	No	No
Q91WV0	Dr1	-3.46326680963427	0.0012724403162455	No	No
Q91XL1	Lrg1	-2.83068543472273	2.91931116920627e-05	No	No
Q91XV3	Basp1	-3.4914638703194	0.0011439019203256	No	No
Q91YE6	Ipo9	-2.66918510167706	0.0020255442171261	No	No
Q91YI4	Arrb2	-4.53877398949904	0.0014198557092439	No	No
Q91YL3	Uckl1	-2.9936079530856	0.0001435793394679	No	No
Q91YP3	Dera	-3.14879395567901	3.05314600917978e-05	No	No
Q91YR7	Prpf6	-4.390385530985	6.405528620947e-05	No	No
Q91YR9	Ptgr1	-3.93653719395853	4.07046120981176e-05	No	No
Q91YX0	Themis2	-4.16590261704896	5.24341241435844e-06	No	No
Q91Z40	Gbp7	-2.89658233928382	0.0007793387238382	No	No
Q91Z53	Grhpr	-2.7226831412729	0.0010201651005991	No	No
Q91Z67	Srgap2	-3.37000964585451	0.0017805904317421	No	No
Q91Z98	Chil4	-6.51391154283674	9.347696443888249e-11	No	No
Q91ZA3	Pcca	-3.58334352114033	0.0068916550275054	No	No
Q91ZR2	Snx18	-3.61802214534211	0.0029008119143242	No	No
Q91ZW3	Smarca5	-4.14132203583925	0.0042079487761718	No	No
Q920B9	Supt16h	-4.39968673003564	0.000159802345917	No	No
Q921F2	Tardbp	-3.61661519092137	0.0066394859717102	No	No
Q921F4	Hnrnpll	-5.63141092913927	3.03019031222148e-07	No	No
Q921J2	Rheb	-7.39703222356805	1.14404886073344e-05	No	No
Q921W0	Chmp1a	-2.89797053561221	0.0017039605748057	No	No
Q922B2	Dars1	-3.3045699334773	0.0039421629112455	No	No
Q922D4	Ppp6r3	-4.36404822164379	3.04956164128978e-05	No	No
Q922H4	Gmppa	-3.73195517678969	0.0040759109418115	No	No
Q922L6	Nelfcd	-3.52886465262131	0.0001113945723249	No	No
Q922P9	Glyr1	-3.03621343483502	0.0012477527440613	No	No
Q922S4	Pde2a	-10.2520483277804	1.1275355393149699e-12	No	No
Q922V4	Plrg1	-3.96593821380247	0.0029453060442836	No	No
Q923D4	Sf3b5	-2.22398888251638	0.0045330051388228	No	No
Q923G2	Polr2h	-2.74556797023082	0.009638425261643	No	No
Q924C1	Xpo5	-2.41125760843079	0.0083952537225655	No	No
Q924M7	Mpi	-3.12880829004266	9.56823814636135e-05	No	No
Q924Z6	Xpo6	-5.86088984880836	2.50373915654519e-11	No	No
Q99104	Myo5a	-4.01398235583208	0.0017765926644432	No	No
Q99J36	Thumpd1	-4.20063632039134	0.0020197010457592	No	No
Q99J45	Nrbp1	-4.70400868621775	3.28463617985361e-05	No	No
Q99JR8	Smarcd2	-6.3283774017608	0.000152105074173	No	No
Q99JX7	Nxf1	-2.77923410656734	0.0023818839241894	No	No
Q99K85	Psat1	-3.1919719978712	0.009135207641245	No	No
Q99KR3	Lactb2	-4.37165526760525	0.0006398341169353	No	No
Q99LB6	Mat2b	-3.33577601022236	0.0008819034630522	No	No
Q99LC8	Eif2b1	-3.75623019835188	0.0003941146117524	No	No
Q99LI8	Hgs	-3.46551585863153	0.0041851251528172	No	No
Q99LI9	Clp1	-2.8938781829637	0.0055252933862252	No	No
Q99LL5	Pwp1	-3.24201847887336	0.0002562781212881	No	No
Q99LM2	Cdk5rap3	-4.61848277297262	2.53725596428149e-06	No	No
Q99M31	Hspa14	-2.64053532635405	0.0063864292464829	No	No
Q99M51	Nck1	-2.66070042515193	0.0010577568596272	No	No
Q99MD9	Nasp	-2.21727920585662	0.0006927362791106	No	No
Q99MN1	Kars1	-2.12810726231275	0.0053090610976551	No	No
Q99MR6	Srrt	-5.18867348353167	0.0020064274815707	No	No
Q99NB1	Acss1	-3.65903169044024	0.0024887285398998	No	No
Q99PG2	Ogfr	-5.48897574429265	5.26844538195599e-05	No	No
Q99PL5	Rrbp1	-2.61251197782365	0.0058531809880988	No	No
Q99PV0	Prpf8	-3.26422220875786	0.0039749639615479	No	No
Q9CPP0	Npm3	-3.05163739651935	0.0003209574976601	No	No
Q9CPU0	Glo1	-3.339631091582	0.0080758910627516	No	No
Q9CQ89	Cuta	-6.19579930276082	1.48830167173795e-08	No	No
Q9CQC6	Bzw1	-3.24763330299102	0.0086089130308583	No	No
Q9CQC8	Spg21	-4.0148930498469	9.08184394700349e-05	No	No
Q9CQE1	Nipsnap3b	-3.23883715133576	0.0086448026570139	No	No
Q9CQE5	Rgs10	-4.56530259675556	8.040381419491621e-09	No	No
Q9CQK7	Rwdd1	-5.24076466754415	1.34610175822049e-08	No	No
Q9CQM5	Txndc17	-3.05379910873813	0.0001218474130632	No	No
Q9CQM9	Glrx3	-3.21693516396706	0.0020587297626065	No	No
Q9CQR6	Ppp6c	-3.27562857853526	0.0032547859978003	No	No
Q9CR09	Ufc1	-3.84233172151684	0.0017093986468771	No	No
Q9CR57	Rpl14	-3.47590706315924	0.0019405409710178	No	No
Q9CRB9	Chchd3	-5.43111682346502	2.17297719291923e-07	No	No
Q9CSH3	Dis3	-3.91647920910307	0.0021877374341424	No	No
Q9CT10	Ranbp3	-2.97179181771182	0.0023020773068696	No	No
Q9CU62	Smc1a	-2.99586389058679	0.0030706331866955	No	No
Q9CW03	Smc3	-3.32890068802865	0.0007858496438739	No	No
Q9CW46	Raver1	-3.28415291653342	0.0004174532658098	No	No
Q9CWK8	Snx2	-2.44037738634586	0.0059533140075622	No	No
Q9CWL8	Ctnnbl1	-5.67359399061222	7.73008987943663e-09	No	No
Q9CWS4	Ints11	-2.52606203557844	0.0017664996511529	No	No
Q9CWZ7	Napg	-3.94168449840773	3.09230093189709e-06	No	No
Q9CX56	Psmd8	-2.59787689128192	0.0049462193590369	No	No
Q9CY66	Gar1	-5.8797204943347	4.82043466583799e-07	No	No
Q9CYA6	Zcchc8	-2.29353020382904	0.000161388458196	No	No
Q9CYG7	Tomm34	-2.11367954298698	0.0036253967211367	No	No
Q9CYR6	Pgm3	-2.28238528534198	0.0013171282026902	No	No
Q9CYZ2	Tpd52l2	-2.55273666287357	0.0022674996499155	No	No
Q9CZ44	Nsfl1c	-3.21004742803199	0.009076013746332	No	No
Q9CZE3	Rab32	-2.79079445388987	0.0052028241121061	No	No
Q9CZH3	Psmg3	-5.02929195595646	6.3132427943506e-07	No	No
Q9CZM2	Rpl15	-3.54705930540283	0.0060322601910914	No	No
Q9CZN7	Shmt2	-3.90875675132436	0.0071531589922514	No	No
Q9CZU3	Mtrex	-3.54034698978521	0.0035871560273829	No	No
Q9CZW5	Tomm70	-2.99546683468127	0.001519067410333	No	No
Q9D020	Nt5c3a	-3.7028926516815	0.008408392048526	No	No
Q9D0K2	Oxct1	-2.90329642270735	0.0041223647581377	No	No
Q9D0L8	Rnmt	-2.7052115782098	0.0025381598150685	No	No
Q9D0M1	Prpsap1	-4.48934856423925	6.47110253558313e-07	No	No
Q9D142	Nudt14	-3.57349872989339	1.45544656485099e-06	No	No
Q9D1G1	Rab1b	-3.06449850583361	0.0061223726789381	No	No
Q9D1J3	Sarnp	-5.40917351965387	1.89191678482374e-09	No	No
Q9D1K2	Atp6v1f	-4.28973970672922	0.0031820733558005	No	No
Q9D1P4	Chordc1	-4.24857678098354	0.0001198648606092	No	No
Q9D1Q6	Erp44	-3.77551459023548	0.0035261226940576	No	No
Q9D287	Bcas2	-5.04502857441841	3.38566076433454e-08	No	No
Q9D2R0	Aacs	-4.80872567355057	0.0001204312923299	No	No
Q9D2V7	Coro7	-4.25611403386944	1.40393221614088e-06	No	No
Q9D2Y4	Mlkl	-3.32229315235831	0.000187739410144	No	No
Q9D3E6	Stag1	-2.07426567863132	0.0076836865701099	No	No
Q9D5V5	Cul5	-6.56146169513424	2.62192331447115e-05	No	No
Q9D6N5	Drap1	-2.80395680446356	0.0001805575877088	No	No
Q9D6R2	Idh3a	-4.34984918496926	0.0001742404645569	No	No
Q9D6Y7	Msra	-3.71185616721928	1.86697170124711e-05	No	No
Q9D6Y9	Gbe1	-7.66715740797496	8.72535073728433e-08	No	No
Q9D6Z1	Nop56	-3.62087761459221	0.003108654000624	No	No
Q9D7X3	Dusp3	-2.72891482801543	0.0079618092730456	No	No
Q9D868	Ppih	-3.52529822824112	2.84160749912796e-05	No	No
Q9D898	Arpc5l	-4.67673224307266	0.0016840198994183	No	No
Q9D8B3	Chmp4b	-4.59041803090243	9.61148191055241e-05	No	No
Q9D8C9	Pnp2	-2.67375874466503	0.000849519588142	No	No
Q9D8E6	Rpl4	-3.74617542392521	0.0096296390541137	No	No
Q9D8N2	Dennd10	-3.81968079205674	0.0009281423165968	No	No
Q9D8T2	Gsdmd	-2.78283882880553	0.0001506927131497	No	No
Q9D8W5	Psmd12	-4.50738405273159	5.36271679131396e-05	No	No
Q9D906	Atg7	-2.89056959895726	0.0078228627022638	No	No
Q9D964	Gatm	-4.20378088737146	5.41218572402454e-05	No	No
Q9DAD6	Pfn3	-2.02704678960295	0.0011813997823406	No	No
Q9DBB8	Dhdh	-8.43326068327916	7.74800179924367e-06	No	No
Q9DBC7	Prkar1a	-3.58890868297692	0.0003587194194463	No	No
Q9DBG7	Srpra	-4.70215453514264	0.0039655618550599	No	No
Q9DBH5	Lman2	-2.83945957604807	0.007848647371232	No	No
Q9DBK7	Uba7	-2.06513846103334	0.0055730073855857	No	No
Q9DBR1	Xrn2	-4.81670103076496	0.0001047571326456	No	No
Q9DBR3	Armc8	-2.42749790070507	0.0015630985941168	No	No
Q9DBR7	Ppp1r12a	-6.10402897113977	2.50378927834267e-07	No	No
Q9DBT5	Ampd2	-3.76470809992255	4.47397652628825e-05	No	No
Q9DBZ5	Eif3k	-3.29996460316023	0.008665527118004	No	No
Q9DCC4	Pycr3	-4.10604711862936	1.36930827453613e-05	No	No
Q9DCE5	Pak1ip1	-2.52845254437301	0.0014985279496585	No	No
Q9DCH6	Zfand6	-3.25861537026853	0.0011676012480359	No	No
Q9DCM0	Ethe1	-5.71138911245417	1.26001051153318e-06	No	No
Q9EP89	Lactb	-6.20440698675258	2.55097747576645e-07	No	No
Q9EPB4	Pycard	-3.65902118604132	0.0001342487716864	No	No
Q9EPK7	Xpo7	-4.15538351696397	0.00359809266035	No	No
Q9EPU0	Upf1	-3.70032785359377	0.0018912899095233	No	No
Q9EPU4	Cpsf1	-4.20113731251911	0.0005032867407342	No	No
Q9EQ61	Pes1	-2.10144496310827	0.0017289380922737	No	No
Q9EQG9	Cert1	-2.64553456176733	0.0047104148824885	No	No
Q9EQU5	Set	-2.21671180196254	0.0032389447336769	No	No
Q9ERD8	Parvg	-4.8996626928212	1.73945293346232e-07	No	No
Q9ERI2	Rab27a	-3.49009214622624	0.0032917533403377	No	No
Q9ES00	Ube4b	-4.6104952978235	2.39989164231102e-08	No	No
Q9ES46	Parvb	-3.33764528712571	0.0005950008299728	No	No
Q9ES52	Inpp5d	-4.2432615823951	0.0001128458237892	No	No
Q9ES56	Trappc4	-3.82156377618173	6.85880486858931e-05	No	No
Q9ESJ0	Xpo4	-5.32743998167534	1.33858258751121e-05	No	No
Q9ESJ4	Nckipsd	-3.57834679195307	5.71800574736912e-07	No	No
Q9EST4	Psmg2	-5.28857207318669	1.06389758707999e-08	No	No
Q9ESU6	Brd4	-4.04247062730236	2.18317352010832e-05	No	No
Q9ESX5	Dkc1	-2.94650274497986	0.0068751784267094	No	No
Q9ESZ8	Gtf2i	-3.77852825302159	0.0005430971313546	No	No
Q9JI11	Stk4	-3.80699728946166	0.0010632156116211	No	No
Q9JI46	Nudt3	-2.01089952070843	0.0059757876804948	No	No
Q9JI75	Nqo2	-2.87519079858556	0.0002389676840514	No	No
Q9JI78	Ngly1	-2.32966744481001	0.0016391997527951	No	No
Q9JIG7	Ccdc22	-2.51979135767829	0.0020308393876907	No	No
Q9JIK5	Ddx21	-3.76339656328786	0.0088419990674043	No	No
Q9JIX8	Acin1	-3.76101051209329	0.002659387640786	No	No
Q9JIY5	Htra2	-4.14645461877609	0.0012103139141379	No	No
Q9JJA2	Cog8	-4.0117939978736	6.84146817462813e-08	No	No
Q9JJF3	Riox1	-3.43220899734887	4.46641193686326e-05	No	No
Q9JK48	Sh3glb1	-4.82736951086594	2.84292617538483e-07	No	No
Q9JK81	Myg1	-2.519289248791	0.0037913619898028	No	No
Q9JKP5	Mbnl1	-4.94186809559523	6.37617793596768e-10	No	No
Q9JKV1	Adrm1	-4.23652550274819	0.0004481295700164	No	No
Q9JKY0	Cnot9	-2.37281993520459	0.0013187454854291	No	No
Q9JL26	Fmnl1	-2.90149154922637	0.0052783577332632	No	No
Q9JLI6	Scly	-4.47283417515343	1.3043046877477e-05	No	No
Q9JLN9	Mtor	-4.13708833050656	3.11250678991794e-05	No	No
Q9JLQ0	Cd2ap	-4.20135537424745	5.23456690099682e-06	No	No
Q9JLQ2	Git2	-4.04948113664203	2.11944315432034e-05	No	No
Q9JLV6	Pnkp	-4.40107054389606	6.26899601415727e-06	No	No
Q9JMD0	Znf207	-4.52077786845246	1.08022331784972e-05	No	No
Q9JMH9	Myo18a	-4.37385571695432	0.002877448924212	No	No
Q9QUK4	Naip2	-3.91993919910085	1.8579724360645e-05	No	No
Q9QVP4	Myl7	-3.86619909162061	0.0001495796053749	No	No
Q9QVP9	Ptk2b	-2.00221872628945	0.0084782393520042	No	No
Q9QXK3	Copg2	-4.3742728209347	0.0067000151756889	No	No
Q9QXK7	Cpsf3	-5.34985823982714	0.0004196715803728	No	No
Q9QXZ0	Macf1	-5.05025057491631	0.0024017637585474	No	No
Q9QY24	Zbp1	-5.0246555811897	3.91374809067732e-07	No	No
Q9QYB5	Add3	-2.77649427646594	8.05785495716192e-05	No	No
Q9QYC0	Add1	-3.65983164059053	0.0001166997188991	No	No
Q9QYI3	Dnajc7	-5.93710427547911	1.36282800631941e-06	No	No
Q9QYJ3	Dnajb1	-6.07766788049351	1.86527350751093e-07	No	No
